class,redshift,redshift_err,green_mag,green_err,green_ext,red_mag,red_err,red_ext
GALAXY,0.13135850000000002,2.321609e-05,18.10119,0.007853937,0.1468433,17.02275,0.005157132,0.1015855
GALAXY,0.2046249,3.813152e-05,19.15547,0.01386033,0.1273191,17.829639999999998,0.007530934,0.0880788
GALAXY,0.5831706,0.0001325785,22.44568,0.1488162,0.07359672,20.7565,0.05330846,0.05091387
QSO,1.821192,0.0005368394,18.6744,0.007710321,0.1434891,18.59999,0.008618748,0.09926507
QSO,2.435486,0.0001674168,19.743,0.01400401,0.08213131,19.608079999999998,0.01608771,0.05681806
GALAXY,0.5617373,0.0002469076,21.43466,0.1442567,0.1794828,20.35395,0.08665234,0.1241653
GALAXY,0.1373444,1.9441040000000002e-05,18.25429,0.007947263000000001,0.1444316,17.113979999999998,0.005153604,0.09991709
GALAXY,0.5240973,0.0001456058,22.375510000000002,0.140327,0.1040017,20.89689,0.05275065,0.07194789
GALAXY,0.09560268,1.276513e-05,17.729779999999998,0.0069623409999999995,0.08464468,17.06556,0.005913189,0.0585568
GALAXY,0.6932265000000001,0.0002265441,23.46126,0.352236,0.29960970000000003,21.67156,0.1262948,0.20726860000000003
QSO,2.4254830000000003,0.0005049621,20.81174,0.03458963,0.2274411,20.56383,0.03583897,0.1573427
GALAXY,0.3702768,7.772948000000001e-05,20.76957,0.05178680000000001,0.2084598,18.87537,0.01611424,0.1442115
GALAXY,0.15754210000000002,0.00012043540000000001,21.21996,0.058424300000000005,0.15434360000000003,20.21067,0.03795958,0.1067742
GALAXY,0.09990618,2.9463759999999998e-05,18.11205,0.008499092,0.10594369999999999,17.13757,0.006049269,0.07329138
GALAXY,0.5109279,0.0001536602,21.95397,0.1776162,0.07277456,20.19284,0.05898246,0.0503451
GALAXY,0.5184789000000001,0.000231418,21.35835,0.11583519999999999,0.07085216,19.94282,0.05419153,0.0490152
GALAXY,0.6015236999999999,0.0002053855,22.94418,0.33798890000000004,0.06730378,20.91137,0.09034295,0.04656044
GALAXY,0.2175937,4.331426e-05,19.03436,0.01740735,0.09812097,17.60464,0.008007221,0.06787963
GALAXY,0.6883193,0.0001554289,22.81729,0.2398905,0.1248249,21.14076,0.07767659,0.08635332
GALAXY,0.5430647,0.00016218209999999998,21.64934,0.10840230000000001,0.1619912,20.27579,0.04997812,0.11206469999999999
GALAXY,0.23656329999999998,4.40462e-05,19.11303,0.02458548,0.04305062,17.80808,0.01246846,0.02978222
QSO,0.8897474,0.0001837187,18.3533,0.00760994,0.12008519999999999,18.27732,0.00788908,0.08307439
GALAXY,0.07904157,2.3914139999999998e-05,18.22999,0.007336899,0.09017649,17.34364,0.005612328000000001,0.06238368
QSO,0.35316559999999997,6.934449e-05,18.809420000000003,0.008790097,0.03123431,18.67002,0.009862063,0.02160775
GALAXY,0.1455766,7.243643e-06,17.99513,0.008791700999999999,0.05152036,17.32033,0.006307388000000001,0.03564155
GALAXY,0.5158627,0.0001110164,22.01107,0.16615479999999996,0.2163438,19.99841,0.04603112,0.1496657
QSO,1.515393,0.00046413160000000005,20.35857,0.02117058,0.06783047,20.21377,0.02445509,0.0469248
QSO,1.10515,0.0002049505,19.806739999999998,0.01624709,0.07643582,19.581229999999998,0.01707016,0.05287794
GALAXY,0.47685070000000007,0.0001973814,21.79578,0.1580579,0.06350732,20.18365,0.05547576,0.04393407
GALAXY,0.5695629,5.6995360000000004e-05,22.39979,0.11806069999999999,0.1482047,20.81972,0.04920016,0.10252730000000002
QSO,0.5791385,0.0001011435,20.46409,0.02317676,0.10864489999999999,20.49493,0.03250588,0.07516006
GALAXY,0.04105987,1.4279779999999999e-05,16.00475,0.003437157,0.05948614,15.17193,0.0028740529999999997,0.04115224
GALAXY,0.05162513,4.743241e-06,17.52639,0.0055230819999999995,0.09647505,17.30893,0.006046163,0.06674099
QSO,1.727053,0.0003131454,18.78501,0.008897162,0.1001336,18.69833,0.0106661,0.06927197
GALAXY,0.2072214,3.58298e-05,18.97896,0.01581088,0.08543125,17.63484,0.00810128,0.05910094
GALAXY,0.3762312,0.00011146559999999999,21.89759,0.14572079999999998,0.22703130000000002,20.008010000000002,0.04420787,0.1570592
GALAXY,0.1437047,3.060884e-05,18.61451,0.01150451,0.0987854,17.52734,0.007269362,0.06833928
GALAXY,0.1599958,4.72233e-05,19.142,0.0145071,0.31201599999999996,17.90985,0.008487846,0.21585120000000002
GALAXY,0.6489911,8.293818000000001e-05,21.56279,0.08289749,0.1300476,20.62595,0.04889533,0.08996636
GALAXY,0.09354474,2.571405e-05,17.5129,0.0074915680000000005,0.1190067,16.63795,0.00551402,0.08232830000000001
GALAXY,0.08872292,1.899793e-05,17.82499,0.006743984000000001,0.1158421,17.00115,0.005238432,0.08013906
GALAXY,0.08957521,1.070923e-05,17.8937,0.01066601,0.16221229999999998,17.41347,0.01060701,0.11221769999999999
GALAXY,0.1274455,7.600542e-06,18.16943,0.008962013000000001,0.09543686,17.648889999999998,0.008186604,0.06602278
GALAXY,0.6014483,0.0002199127,22.246560000000002,0.21103070000000002,0.08984457,20.973570000000002,0.10673189999999999,0.06215406
GALAXY,0.4674674,0.0001161175,21.97212,0.12406989999999998,0.1169617,20.41283,0.05070667,0.08091353
GALAXY,0.7117627,0.0002356501,22.221610000000002,0.2699573,0.11607390000000001,21.0181,0.1381207,0.08029939
GALAXY,0.44875119999999996,6.523792e-05,20.9339,0.06685783,0.1328042,19.364079999999998,0.024125099999999997,0.0918733
GALAXY,0.47915690000000005,0.0001442577,21.29482,0.12625830000000002,0.1076883,19.529629999999997,0.03749132,0.07449826
GALAXY,0.20577420000000002,4.039269e-05,18.32695,0.01461992,0.3358482,17.067079999999997,0.008107569,0.2323382
GALAXY,0.1574026,2.4271300000000003e-05,18.72018,0.01044209,0.08836082,17.72606,0.00733619,0.0611276
GALAXY,0.05544975,5.166816e-06,18.22803,0.007159906999999999,0.34527009999999997,17.707729999999998,0.006594297,0.23885630000000002
GALAXY,0.43319880000000005,0.00012124040000000001,20.89891,0.06131369,0.15863110000000002,19.06853,0.01968106,0.1097403
GALAXY,0.3383343,3.891092e-05,20.02201,0.02479556,0.12562269999999998,18.45095,0.01022286,0.08690524
GALAXY,0.46138090000000004,9.981998e-05,22.17342,0.1362085,0.20799810000000002,20.175539999999998,0.03607563,0.1438921
GALAXY,0.04152038,1.093981e-05,16.21047,0.003507834,0.1615758,15.368329999999998,0.0029156090000000004,0.11177739999999999
GALAXY,0.3982108,8.007433000000002e-05,21.544710000000002,0.09586506,0.18248440000000002,19.64994,0.02745856,0.1262419
GALAXY,0.08007286,5.9139319999999994e-06,18.0616,0.008072748000000001,0.3891105,17.552570000000003,0.007681826,0.2691848
QSO,0.8537933000000001,0.0001697752,21.55661,0.05138049,0.1142807,21.35708,0.06126092,0.07905883
GALAXY,0.2392759,0.00012647680000000002,21.90035,0.10098760000000001,0.16572989999999999,20.5836,0.04398369,0.1146512
GALAXY,0.5190704,0.00010770610000000001,21.60275,0.1469027,0.0862807,19.863979999999998,0.04843784,0.05968859
QSO,2.138547,0.0006820189,21.10064,0.03713446,0.1794957,21.15475,0.05234319,0.12417429999999999
GALAXY,0.48862910000000004,0.0001756395,21.90418,0.1261622,0.1744177,20.21351,0.04469512,0.1206614
QSO,2.015879,0.0003296854,20.1054,0.01719566,0.07729521,19.82529,0.01942207,0.05347247
QSO,0.15632279999999998,2.944562e-05,18.88421,0.009956083000000001,0.07900189999999999,18.34914,0.009350923,0.05465315
GALAXY,0.6368298000000001,0.0001429811,22.710910000000002,0.2340636,0.143145,20.86469,0.06603764,0.09902705
GALAXY,0.01386382,6.315374e-06,16.95426,0.00483955,0.1709269,16.56348,0.004517073,0.11824639999999999
GALAXY,0.21825509999999998,3.9886890000000005e-05,19.24783,0.01846118,0.2695631,17.89894,0.00929716,0.1864825
QSO,2.9195729999999998,0.0009074481,21.55227,0.05904529,0.1921256,21.06129,0.051855,0.1329116
QSO,2.081727,0.000436574,21.003729999999997,0.03593953,0.0297281,21.07473,0.04732617,0.02056576
QSO,3.144341,0.0005625733,21.93336,0.06742597,0.02576339,21.44381,0.06229605,0.01782299
QSO,1.320234,0.0003521805,19.91256,0.01568767,0.0470654,19.665110000000002,0.01679429,0.03255963
GALAXY,0.1835756,2.302604e-05,18.54697,0.01225153,0.06794984,17.5716,0.008127795,0.04700739
GALAXY,0.1334803,2.3833220000000002e-05,17.75751,0.007964387,0.168507,16.82095,0.0055200430000000005,0.11657239999999999
GALAXY,0.31986479999999995,5.474718000000001e-05,20.86001,0.04887901,0.1732241,19.14343,0.01587058,0.1198356
GALAXY,0.5484424,0.0001309389,21.26866,0.1289258,0.05617695,19.61812,0.04591914,0.03886295
GALAXY,0.5558482,9.758974e-05,21.63417,0.08275262,0.03326578,20.33846,0.03981619,0.02301311
GALAXY,0.02206074,1.431921e-05,15.78897,0.003337094,0.1756855,15.24169,0.00313596,0.1215384
GALAXY,0.4982741,9.038204999999999e-05,21.4772,0.07735268,0.09785023,20.03369,0.02958053,0.06769234
GALAXY,0.5444396,0.0001405499,22.573970000000003,0.2440084,0.1219075,20.97764,0.08375397,0.08433507
QSO,2.2144009999999996,-1.0,21.86861,0.06839022,0.07398014,22.062520000000003,0.10623339999999998,0.05117912
GALAXY,0.1580782,9.400235000000001e-05,18.59889,0.01024849,0.1448941,17.35172,0.005905634,0.10023710000000001
GALAXY,0.5820911999999999,0.0001800857,21.83514,0.1086157,0.189651,20.50751,0.05142741,0.1311997
GALAXY,0.09938892,2.427417e-05,17.84305,0.007527733000000001,0.1284235,16.86802,0.005089944,0.08884276
GALAXY,0.3305724,5.792203000000001e-05,20.57487,0.04923454,0.06988983,18.83031,0.01685193,0.04834946
QSO,2.209321,0.0006008119999999999,19.70306,0.01348208,0.15287920000000002,19.658820000000002,0.01621892,0.10576110000000001
GALAXY,0.6394607,0.00031573779999999996,24.26189,1.324402,0.1315306,20.830679999999997,0.11311589999999999,0.09099223
GALAXY,0.5967585999999999,0.0002498807,23.59744,0.5247898,0.04093086,21.44529,0.10676,0.02831578
GALAXY,0.08805155,2.134156e-05,17.85499,0.008518797,0.1012568,16.95832,0.006063742,0.07004897
GALAXY,0.5124853,0.000133225,21.85762,0.11500969999999999,0.10448110000000002,20.310129999999997,0.04312546,0.07227953
GALAXY,0.5208822,0.00013064360000000002,22.242829999999998,0.1203333,0.1776749,20.66065,0.04526649,0.12291469999999999
GALAXY,0.1638044,2.6108070000000003e-05,18.23271,0.008856248,0.04720018,17.03574,0.005288003,0.03265286
GALAXY,0.0817003,3.57131e-05,21.06814,0.06252214,0.04516215,20.81793,0.06504103,0.03124297
QSO,2.5301240000000003,0.0001591416,19.79738,0.01585227,0.05173367,19.69223,0.01918721,0.03578911
GALAXY,0.04721307,1.0313339999999998e-05,15.08575,0.002601114,0.10880230000000002,14.29091,0.002282905,0.07526896
GALAXY,0.3688688,5.6747030000000006e-05,20.36025,0.04123829,0.02747956,18.53033,0.01341514,0.01901023
QSO,1.230869,0.0007769222,20.976979999999998,0.03341816,0.09522677,20.549879999999998,0.03082875,0.06587744
GALAXY,0.30037129999999995,8.629082e-05,20.4461,0.03924513,0.37090690000000004,18.735039999999998,0.01508069,0.2565917
GALAXY,0.11127650000000001,7.584910000000001e-06,17.60376,0.006082065,0.4441691,16.85406,0.004917547,0.3072741
GALAXY,0.6102524,0.0001970643,21.4095,0.1003587,0.07015906,20.328789999999998,0.06082086,0.04853571
GALAXY,0.09230644,7.869199e-06,18.282610000000002,0.0073432409999999995,0.1984889,17.82659,0.006761029,0.1373137
GALAXY,0.5340248000000001,0.0001705443,22.30888,0.12042409999999999,0.14758010000000002,20.6577,0.0447777,0.1020952
GALAXY,0.4565513,0.00010215110000000001,21.66643,0.09140734,0.07438134,20.27952,0.04164438,0.05145667
GALAXY,0.1319764,2.5364610000000002e-05,18.1281,0.007548432,0.0803839,17.12578,0.0051009440000000005,0.05560921
GALAXY,0.3995315,8.37772e-05,20.89895,0.05288795,0.06550607,19.04157,0.01646817,0.04531679
GALAXY,0.09031707,2.509904e-05,17.69892,0.008454619,0.2776072,16.66602,0.005425401,0.1920474
GALAXY,0.4866258,0.0001319967,21.403679999999998,0.08664361,0.1529198,19.701439999999998,0.03225538,0.1057892
GALAXY,0.1911156,4.4925e-05,18.24042,0.01306844,0.07957344,16.92653,0.006975399999999999,0.05504854
GALAXY,0.4494795999999999,0.0001342437,22.03924,0.1230592,0.1316604,20.40748,0.04880172,0.09108204
GALAXY,0.17646660000000003,2.8884459999999998e-05,18.79443,0.009917055,0.1594172,17.60337,0.0062227509999999995,0.11028410000000001
GALAXY,0.09075015,1.1583239999999999e-05,18.37475,0.008063427,0.1716431,17.61037,0.006512363,0.11874189999999998
GALAXY,0.5152373,0.0001123344,21.68321,0.08926574,0.08663604,20.00946,0.03578366,0.05993441
QSO,0.1733614,4.115301e-05,18.07026,0.007167931,0.1453855,17.30418,0.005726695,0.100577
GALAXY,0.08087147,1.906638e-05,17.64921,0.005857251999999999,0.07413602,16.73881,0.004419043,0.05128695
GALAXY,0.2487618,6.91981e-05,20.43979,0.04821137,0.5730172,18.66933,0.01655604,0.3964107
GALAXY,0.36165640000000004,2.112005e-05,20.434279999999998,0.03830938,0.1257946,19.52342,0.02896039,0.08702414
GALAXY,0.07535987,2.695091e-05,18.35576,0.01201009,0.34562350000000003,17.39781,0.008476755,0.2391007
GALAXY,0.5772613,0.0003181125,23.209410000000002,0.2427493,0.21264960000000002,21.478460000000002,0.08205952,0.14711
GALAXY,0.27569790000000005,6.955305e-05,19.215239999999998,0.02168578,0.09921634,17.74784,0.01044336,0.06863741
GALAXY,0.4786316,0.0001543425,22.08833,0.124601,0.1056594,20.598229999999997,0.05323526,0.07309472
GALAXY,0.5933449000000001,0.00031419630000000003,22.67703,0.2664277,0.1290843,20.63375,0.06889532,0.08929989999999999
GALAXY,0.5176956,0.000156451,22.25546,0.22046179999999999,0.3325205,20.14349,0.05200024,0.2300361
GALAXY,0.1642814,3.434437e-05,22.2152,0.1256788,0.1926835,22.576999999999998,0.2860991,0.13329749999999999
GALAXY,0.1687484,3.273803e-05,18.6531,0.01073271,0.0339207,17.51652,0.006557694,0.02346618
QSO,2.0272259999999998,0.00039565330000000004,21.52795,0.05331844,0.1940935,21.50517,0.08191834,0.134273
GALAXY,0.5097831,0.0001673625,22.45223,0.160108,0.19820379999999999,20.9528,0.05863152,0.1371164
QSO,2.9927900000000003,0.0007972232000000001,21.55845,0.06595814,0.06350692,21.20415,0.0656526,0.04393379
GALAXY,0.2786875,7.875148e-05,19.68395,0.02579298,0.06589119,18.1271,0.01056325,0.04558322
GALAXY,0.1063212,2.393008e-05,18.570870000000003,0.009265248,0.07486109,17.45365,0.006063879,0.05178856
GALAXY,0.5440676,0.0002409459,22.306520000000003,0.1655666,0.1270158,20.82046,0.07166678,0.08786897
GALAXY,0.3585523,6.660333000000001e-05,21.24191,0.06377049,0.1276422,19.41687,0.02016765,0.08830228
GALAXY,0.33660999999999996,9.888662e-05,21.782429999999998,0.07916483,0.117252,20.28591,0.0333902,0.08111439999999999
GALAXY,0.5172592,0.000171016,22.960279999999997,0.21856060000000002,0.07889689999999999,21.3426,0.07789323,0.05458051
GALAXY,0.14027799999999999,2.553498e-05,18.72604,0.01049074,0.1321601,17.594089999999998,0.006499974,0.09142772
QSO,1.9150220000000002,0.0006177414,21.29583,0.04756095,0.1059272,21.35514,0.07129312,0.07327993
GALAXY,0.28620840000000003,4.409288e-05,19.83036,0.02738662,0.05664185,18.28949,0.01192084,0.03918457
GALAXY,0.7411715999999999,0.0002309391,22.88406,0.2547197,0.14933229999999997,21.57229,0.13247609999999999,0.10330739999999998
GALAXY,0.8341411,0.00019766549999999998,22.94867,0.30886379999999997,0.2025805,21.45919,0.1213619,0.1401442
GALAXY,0.5544174,2.9743579999999996e-05,21.72615,0.12709949999999998,0.15827,20.31168,0.05847097,0.10949049999999999
QSO,2.013445,0.0009273047,21.98786,0.08335067,0.13531729999999997,21.591260000000002,0.08732992,0.0936119
GALAXY,0.1129266,2.8834040000000005e-05,18.14682,0.008699535999999999,0.05407928,17.16241,0.005855536,0.03741179
GALAXY,0.3322888,7.694984e-05,20.59619,0.04325052,0.08860404,18.91787,0.01577641,0.06129586
QSO,0.2494353,3.71473e-05,19.48559,0.01580806,0.09149624,18.749270000000003,0.01254827,0.06329668
GALAXY,0.08194418,1.451188e-05,16.55689,0.004013254,0.09387021,15.595460000000001,0.003078785,0.06493898
